output_file,source_phoneme,source_noise,snr_db,time_stretch,noise_start_time
ई_aug_1529.wav,ई_female-5_049.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,19.02,1.04,35.08
ई_aug_1530.wav,ई_male-3_003.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,13.03,0.96,97.54
ई_aug_1531.wav,ई_male-3_002.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,13.33,1.01,136.26
ई_aug_1532.wav,ई_female-7_026.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,19.61,0.96,79.69
ई_aug_1533.wav,ई_female-7_017.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,4.97,0.98,31.15
ई_aug_1534.wav,ई_female-7_013.wav,125981__xserra__temple-iit-mumbai.wav,17.69,0.97,27.92
ई_aug_1535.wav,ई_female-7_016.wav,345313__embracetheart__city-traffic-outdoor.wav,1.98,0.99,7.65
ई_aug_1536.wav,ई_female-7_017.wav,436788__roboroo__murder-of-crows.wav,5.40,1.00,1.54
ई_aug_1537.wav,ई_female-7_013.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,19.58,0.90,32.18
ई_aug_1538.wav,ई_female-7_021.wav,65185__carbilicon__india-man-2.wav,12.34,0.92,2.59
ई_aug_1539.wav,ई_female-7_024.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,15.18,1.03,7.76
ई_aug_1540.wav,ई_female-6_044.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,1.88,1.03,40.46
ई_aug_1541.wav,ई_female-7_014.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,18.94,1.03,228.19
ई_aug_1542.wav,ई_male-8_032.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,13.54,1.09,96.19
ई_aug_1543.wav,ई_female-7_020.wav,276590__the_sound_side__indian-market.wav,0.65,0.94,84.37
ई_aug_1544.wav,ई_female-7_029.wav,65855__bosone__indian-children-street-voices.wav,18.44,1.00,2.27
ई_aug_1545.wav,ई_female-7_023.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,6.38,1.09,41.17
ई_aug_1546.wav,ई_male-1_053.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,13.74,1.02,87.00
ई_aug_1547.wav,ई_female-7_021.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,19.21,1.06,8.62
ई_aug_1548.wav,ई_female-2_034.wav,65855__bosone__indian-children-street-voices.wav,13.12,1.04,4.05
ई_aug_1549.wav,ई_male-2_031.wav,65855__bosone__indian-children-street-voices.wav,11.13,1.04,0.38
ई_aug_1550.wav,ई_female-7_029.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,3.55,1.01,6.30
ई_aug_1551.wav,ई_male-8_032.wav,436788__roboroo__murder-of-crows.wav,16.94,1.06,18.29
ई_aug_1552.wav,ई_male-4_040.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,7.15,1.02,7.38
ई_aug_1553.wav,ई_female-6_042.wav,436788__roboroo__murder-of-crows.wav,6.92,1.09,16.98
ई_aug_1554.wav,ई_male-3_004.wav,436788__roboroo__murder-of-crows.wav,10.77,1.08,3.09
ई_aug_1555.wav,ई_male-5_055.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,17.42,1.01,2.67
ई_aug_1556.wav,ई_male-4_040.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,18.87,0.96,76.41
ई_aug_1557.wav,ई_female-7_029.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,3.52,1.09,25.90
ई_aug_1558.wav,ई_male-3_002.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,14.77,1.02,7.03
ई_aug_1559.wav,ई_male-8_032.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,10.26,0.99,2.78
ई_aug_1560.wav,ई_male-1_052.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,17.65,0.98,22.97
ई_aug_1561.wav,ई_male-7_001.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,12.47,0.91,103.27
ई_aug_1562.wav,ई_female-6_046.wav,65855__bosone__indian-children-street-voices.wav,0.93,1.05,0.67
ई_aug_1563.wav,ई_female-2_034.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,2.76,0.99,78.80
ई_aug_1564.wav,ई_male-1_053.wav,437345__giddster__crows-cawing.wav,6.35,1.02,27.45
ई_aug_1611.wav,ई_male-7_001.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,16.11,1.10,34.45
ई_aug_1612.wav,ई_female-7_030.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,8.77,0.93,53.88
ई_aug_1613.wav,ई_male-1_054.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,18.31,0.95,15.38
ई_aug_1614.wav,ई_female-6_043.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,14.90,1.01,11.48
ई_aug_1615.wav,ई_female-1_012.wav,436788__roboroo__murder-of-crows.wav,13.60,0.96,16.39
ई_aug_1616.wav,ई_female-7_026.wav,276590__the_sound_side__indian-market.wav,9.75,1.07,205.49
ई_aug_1617.wav,ई_male-3_006.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,6.59,0.93,15.57
ई_aug_1618.wav,ई_female-7_022.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,18.02,1.08,78.88
ई_aug_1619.wav,ई_female-1_010.wav,125981__xserra__temple-iit-mumbai.wav,1.76,1.09,168.27
ई_aug_1620.wav,ई_male-3_005.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,8.99,0.97,38.41
ई_aug_1621.wav,ई_male-1_054.wav,65185__carbilicon__india-man-2.wav,0.72,0.91,18.88
ई_aug_1622.wav,ई_female-4_036.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,8.34,0.91,258.50
ई_aug_1623.wav,ई_male-4_039.wav,181026__calcuttan__college-street.wav,10.74,1.05,45.04
ई_aug_1624.wav,ई_female-2_033.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,14.74,1.05,7.45
ई_aug_1625.wav,ई_male-4_039.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,10.06,1.06,28.30
ई_aug_1626.wav,ई_female-7_018.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,2.18,1.05,16.14
ई_aug_1627.wav,ई_female-7_024.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,15.19,0.98,4.43
ई_aug_1628.wav,ई_female-7_024.wav,65185__carbilicon__india-man-2.wav,5.18,0.96,31.13
ई_aug_1629.wav,ई_female-4_038.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,11.82,0.92,49.28
ई_aug_1630.wav,ई_female-7_013.wav,65855__bosone__indian-children-street-voices.wav,12.10,0.93,21.89
ई_aug_1631.wav,ई_male-3_004.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,13.50,0.92,120.94
ई_aug_1632.wav,ई_male-1_053.wav,345313__embracetheart__city-traffic-outdoor.wav,11.22,0.96,7.92
ई_aug_1633.wav,ई_female-7_025.wav,276590__the_sound_side__indian-market.wav,11.97,1.04,49.92
ई_aug_1634.wav,ई_female-7_017.wav,65855__bosone__indian-children-street-voices.wav,13.44,0.96,14.76
ई_aug_1635.wav,ई_female-5_048.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,13.85,0.96,21.26
ई_aug_1636.wav,ई_male-1_052.wav,125981__xserra__temple-iit-mumbai.wav,12.92,0.97,233.71
ई_aug_1637.wav,ई_female-7_018.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,9.68,0.91,59.66
ई_aug_1638.wav,ई_female-4_037.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,9.75,1.08,76.36
ई_aug_1639.wav,ई_male-1_053.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,11.33,0.94,31.57
ई_aug_1640.wav,ई_female-1_011.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,15.13,0.96,10.84
ई_aug_1641.wav,ई_female-5_049.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,8.09,0.97,211.28
ई_aug_1642.wav,ई_female-5_048.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,7.79,0.95,18.23
ई_aug_1643.wav,ई_female-6_045.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,18.73,1.01,110.57
ई_aug_1644.wav,ई_female-1_011.wav,181026__calcuttan__college-street.wav,9.40,1.09,23.58
ई_aug_1645.wav,ई_female-1_009.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,4.70,1.04,54.05
ई_aug_1646.wav,ई_female-7_029.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,6.48,0.97,272.46
ई_aug_1647.wav,ई_female-7_028.wav,436788__roboroo__murder-of-crows.wav,9.84,0.92,18.46
ई_aug_1648.wav,ई_female-7_015.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,17.26,1.00,6.90
ई_aug_1649.wav,ई_female-7_026.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,1.64,0.99,29.13
ई_aug_1650.wav,ई_female-7_021.wav,65855__bosone__indian-children-street-voices.wav,17.19,1.07,6.12
ई_aug_1651.wav,ई_male-3_008.wav,186745__calcuttan__kali-temple-soundscape.wav,16.98,0.97,45.08
ई_aug_1652.wav,ई_male-7_001.wav,440148__kevp888__br_061_india_varanasi.mp3,15.72,1.05,79.96
ई_aug_1653.wav,ई_female-7_017.wav,186745__calcuttan__kali-temple-soundscape.wav,11.86,0.93,117.37
ई_aug_1654.wav,ई_male-3_006.wav,65855__bosone__indian-children-street-voices.wav,7.29,1.07,26.12
ई_aug_1655.wav,ई_female-4_037.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,14.22,0.99,31.45
ई_aug_1656.wav,ई_female-4_035.wav,462494__rucisko__busy-city-05.wav,19.58,0.97,29.15
ई_aug_1703.wav,ई_female-7_026.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,12.39,1.10,76.96
ई_aug_1704.wav,ई_female-1_011.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,18.46,1.00,23.63
ई_aug_1705.wav,ई_female-6_043.wav,440148__kevp888__br_061_india_varanasi.mp3,0.63,1.10,9.07
ई_aug_1706.wav,ई_male-1_052.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,18.03,1.01,42.56
ई_aug_1707.wav,ई_female-7_017.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,8.60,1.06,62.36
ई_aug_1708.wav,ई_female-7_019.wav,437345__giddster__crows-cawing.wav,2.88,0.92,22.23
ई_aug_1709.wav,ई_female-7_013.wav,440148__kevp888__br_061_india_varanasi.mp3,8.45,1.01,33.38
ई_aug_1710.wav,ई_female-7_027.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,0.35,1.10,53.88
ई_aug_1711.wav,ई_female-7_024.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,9.27,1.04,16.27
ई_aug_1712.wav,ई_female-7_017.wav,125981__xserra__temple-iit-mumbai.wav,7.63,1.05,132.01
ई_aug_1713.wav,ई_male-1_052.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,3.16,0.94,11.32
ई_aug_1714.wav,ई_male-3_006.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,5.57,1.03,105.84
ई_aug_1715.wav,ई_male-3_003.wav,186745__calcuttan__kali-temple-soundscape.wav,8.18,0.94,56.58
ई_aug_1716.wav,ई_female-7_020.wav,125981__xserra__temple-iit-mumbai.wav,1.38,0.97,93.87
ई_aug_1717.wav,ई_male-3_007.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,13.94,1.03,21.85
ई_aug_1718.wav,ई_male-5_055.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,3.49,1.06,136.97
ई_aug_1719.wav,ई_female-6_044.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,16.31,0.94,285.64
ई_aug_1720.wav,ई_female-7_017.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,14.76,1.07,40.80
ई_aug_1721.wav,ई_female-6_042.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,11.58,1.07,51.24
ई_aug_1722.wav,ई_female-5_050.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,10.44,0.96,119.69
ई_aug_1723.wav,ई_female-7_015.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,4.35,1.09,197.98
ई_aug_1724.wav,ई_female-7_022.wav,440148__kevp888__br_061_india_varanasi.mp3,13.66,0.99,3.78
ई_aug_1725.wav,ई_male-1_054.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,14.33,1.09,45.51
ई_aug_1726.wav,ई_female-7_022.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,17.69,0.97,43.97
ई_aug_1727.wav,ई_female-7_024.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,18.98,0.95,21.21
ई_aug_1728.wav,ई_female-7_024.wav,65855__bosone__indian-children-street-voices.wav,11.42,1.04,21.97
ई_aug_1729.wav,ई_female-4_037.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,3.55,1.02,14.91
ई_aug_1730.wav,ई_female-7_029.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,13.64,0.99,38.83
ई_aug_1731.wav,ई_male-3_003.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,12.23,1.02,12.73
ई_aug_1732.wav,ई_female-6_044.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,15.57,0.97,2.73
ई_aug_1733.wav,ई_female-5_051.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,12.35,0.96,27.16
ई_aug_1734.wav,ई_female-7_022.wav,345313__embracetheart__city-traffic-outdoor.wav,9.25,0.94,22.48
ई_aug_1735.wav,ई_male-1_052.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,18.23,0.95,129.38
ई_aug_1736.wav,ई_female-7_027.wav,276590__the_sound_side__indian-market.wav,9.42,0.92,104.33
ई_aug_1737.wav,ई_female-7_028.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,3.10,0.98,15.24
ई_aug_1738.wav,ई_female-5_049.wav,440148__kevp888__br_061_india_varanasi.mp3,2.66,1.08,16.36
ई_aug_1739.wav,ई_female-7_027.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,2.27,1.05,237.05
ई_aug_1740.wav,ई_female-4_036.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,4.13,0.98,85.44
ई_aug_1741.wav,ई_female-4_038.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,6.30,1.04,238.87
ई_aug_1742.wav,ई_female-7_029.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,12.59,1.05,14.11
ई_aug_1743.wav,ई_male-3_003.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,10.30,1.03,67.68
ई_aug_1744.wav,ई_male-4_039.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,6.27,0.92,280.83
ई_aug_1745.wav,ई_female-6_046.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,6.13,0.93,2.64
ई_aug_1746.wav,ई_female-5_048.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,7.52,0.91,49.53
ई_aug_1747.wav,ई_male-4_040.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,16.44,1.06,3.05
ई_aug_1748.wav,ई_female-6_045.wav,436788__roboroo__murder-of-crows.wav,11.60,1.09,7.42
ई_aug_1657.wav,ई_female-7_013.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,1.90,0.92,362.56
ई_aug_1658.wav,ई_female-4_036.wav,437345__giddster__crows-cawing.wav,7.62,1.01,22.94
ई_aug_1659.wav,ई_female-5_048.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,12.02,1.06,28.88
ई_aug_1660.wav,ई_female-6_044.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,15.96,0.95,0.28
ई_aug_1661.wav,ई_female-1_012.wav,181026__calcuttan__college-street.wav,2.48,1.01,43.99
ई_aug_1662.wav,ई_female-5_048.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,1.62,1.02,2.04
ई_aug_1663.wav,ई_female-5_047.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,7.97,1.04,4.80
ई_aug_1664.wav,ई_female-7_013.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,12.19,1.10,45.81
ई_aug_1665.wav,ई_female-5_048.wav,65855__bosone__indian-children-street-voices.wav,17.27,1.06,25.42
ई_aug_1666.wav,ई_female-7_029.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,10.96,0.91,315.09
ई_aug_1667.wav,ई_female-5_050.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,16.76,0.97,172.38
ई_aug_1668.wav,ई_female-6_041.wav,436788__roboroo__murder-of-crows.wav,8.93,1.00,13.35
ई_aug_1669.wav,ई_male-3_006.wav,65855__bosone__indian-children-street-voices.wav,13.38,1.05,26.99
ई_aug_1670.wav,ई_female-7_021.wav,440148__kevp888__br_061_india_varanasi.mp3,18.79,0.92,56.42
ई_aug_1671.wav,ई_female-7_019.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,5.94,0.92,12.44
ई_aug_1672.wav,ई_male-1_052.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,7.32,0.98,31.22
ई_aug_1673.wav,ई_female-7_028.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,5.08,1.00,121.80
ई_aug_1674.wav,ई_male-3_002.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,14.40,0.91,10.98
ई_aug_1675.wav,ई_female-7_024.wav,276590__the_sound_side__indian-market.wav,13.20,1.06,126.56
ई_aug_1676.wav,ई_male-1_054.wav,65185__carbilicon__india-man-2.wav,2.35,0.99,2.72
ई_aug_1677.wav,ई_female-1_012.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,13.72,0.99,21.44
ई_aug_1678.wav,ई_female-6_043.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,8.11,0.92,36.48
ई_aug_1679.wav,ई_female-7_022.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,18.98,1.09,20.10
ई_aug_1680.wav,ई_female-7_016.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,3.47,0.96,7.45
ई_aug_1681.wav,ई_female-7_025.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,4.14,1.09,6.21
ई_aug_1682.wav,ई_male-7_001.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,5.31,1.05,31.50
ई_aug_1683.wav,ई_male-3_002.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,14.47,0.96,42.54
ई_aug_1684.wav,ई_male-4_040.wav,276590__the_sound_side__indian-market.wav,1.23,0.98,48.52
ई_aug_1685.wav,ई_female-6_046.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,18.92,0.99,33.06
ई_aug_1686.wav,ई_male-3_005.wav,65185__carbilicon__india-man-2.wav,6.97,1.06,11.89
ई_aug_1687.wav,ई_male-3_002.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,11.62,1.00,6.07
ई_aug_1688.wav,ई_female-7_013.wav,65185__carbilicon__india-man-2.wav,9.40,0.92,36.32
ई_aug_1689.wav,ई_male-3_004.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,7.66,1.03,31.18
ई_aug_1690.wav,ई_female-7_019.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,10.98,0.92,118.96
ई_aug_1691.wav,ई_male-3_003.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,19.36,0.96,34.06
ई_aug_1692.wav,ई_female-5_047.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,8.32,1.02,19.04
ई_aug_1693.wav,ई_male-4_040.wav,440148__kevp888__br_061_india_varanasi.mp3,3.30,1.07,67.77
ई_aug_1694.wav,ई_male-4_039.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,11.14,1.01,24.80
ई_aug_1695.wav,ई_male-3_004.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,1.51,1.02,15.67
ई_aug_1696.wav,ई_female-6_045.wav,276590__the_sound_side__indian-market.wav,16.06,1.01,38.39
ई_aug_1697.wav,ई_male-3_007.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,13.83,1.03,5.49
ई_aug_1698.wav,ई_female-7_025.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,5.47,0.95,402.41
ई_aug_1699.wav,ई_female-6_041.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,8.92,0.91,20.52
ई_aug_1700.wav,ई_male-3_008.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,3.72,1.01,21.85
ई_aug_1701.wav,ई_female-7_014.wav,125981__xserra__temple-iit-mumbai.wav,6.21,1.05,72.85
ई_aug_1702.wav,ई_female-7_018.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,5.53,0.97,348.48
ई_aug_1565.wav,ई_male-3_008.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,8.77,0.94,52.13
ई_aug_1566.wav,ई_female-5_051.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,17.93,1.08,13.67
ई_aug_1567.wav,ई_female-4_038.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,4.04,1.06,323.38
ई_aug_1568.wav,ई_female-7_016.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,1.46,1.09,33.20
ई_aug_1569.wav,ई_female-7_018.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,11.20,0.92,64.27
ई_aug_1570.wav,ई_female-7_016.wav,440148__kevp888__br_061_india_varanasi.mp3,16.19,1.00,63.86
ई_aug_1571.wav,ई_male-2_031.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,4.92,1.05,53.02
ई_aug_1572.wav,ई_male-3_007.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,14.09,0.93,10.61
ई_aug_1573.wav,ई_female-4_035.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,16.33,1.05,11.62
ई_aug_1574.wav,ई_female-7_016.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,13.29,0.99,13.57
ई_aug_1575.wav,ई_male-8_032.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,12.51,1.03,120.24
ई_aug_1576.wav,ई_female-6_043.wav,439983__kevp888__br_012_india_agra.mp3,16.39,1.02,102.72
ई_aug_1577.wav,ई_male-3_002.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,11.64,1.10,93.07
ई_aug_1578.wav,ई_male-1_054.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,15.78,1.04,50.68
ई_aug_1579.wav,ई_female-1_012.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,18.54,0.98,70.32
ई_aug_1580.wav,ई_female-7_023.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,4.88,0.96,60.17
ई_aug_1581.wav,ई_male-7_001.wav,276590__the_sound_side__indian-market.wav,14.91,1.07,94.24
ई_aug_1582.wav,ई_female-4_037.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,4.10,0.96,406.63
ई_aug_1583.wav,ई_female-6_044.wav,439983__kevp888__br_012_india_agra.mp3,10.94,0.95,76.71
ई_aug_1584.wav,ई_female-5_048.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,14.07,1.04,152.54
ई_aug_1585.wav,ई_male-7_001.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,14.21,0.99,127.07
ई_aug_1586.wav,ई_male-3_006.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,19.72,1.04,18.16
ई_aug_1587.wav,ई_female-7_014.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,18.21,0.90,62.23
